Survey Version,Date Added To Spreadsheet,StartDate,EndDate,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,Q_RecaptchaScore,2,2b,3,4,5,6,7,8,8_8_TEXT,9,9_7_TEXT,10,10_8_TEXT,11,11_6_TEXT,12_1,12_2,12_3,12_4,12_5,12_6,12_7,12_8,12_8_TEXT,12_9,13_1,13_2,13_3,13_4,13_5,13_6,13_7,13_7_TEXT,13_8,13_9,14,14_10_TEXT,15_1,15_2,15_3,15_4,15_5,15_6,15_7,15_8,15_9,15_10,15_10_TEXT,15_11,16,16_4_TEXT,17,18,18_10_TEXT,19,19_5_TEXT,20,20_5_TEXT,21,22,22_5_TEXT,53,53_7_TEXT,54,55,56,57,57_6_TEXT,58,59,60,61,61_6_TEXT,62,63,63_4_TEXT,64,64_5_TEXT,23,23_10_TEXT,24_1,24_2,24_3,24_4,24_5,24_6,24_7,24_8,24_9,24_10,24_10_TEXT,24_11,25,25_4_TEXT,26,27,28,28_10_TEXT,29,29_11_TEXT,30,30_5_TEXT,31,32,32_5_TEXT,33,33_6_TEXT,34_1,34_2,34_3,34_4,34_5,34_6,34_6_TEXT,34_7,35,35_4_TEXT,36,37,38,39,39_12_TEXT,40,40_12_TEXT,41,41_5_TEXT,42,43,43_5_TEXT,44,44_7_TEXT,45_1,45_2,45_3,45_4,45_5,45_6,45_7,45_7_TEXT,45_8,46_1,46_2,46_3,46_4,46_5,46_6,46_7,46_7_TEXT,46_8,47,47_10_TEXT,48,48_12_TEXT,49,49_10_TEXT,50,50_5_TEXT,51,52,52_5_TEXT,WeatherEvent,TimePer,Participant ID
English V1,11/6/2025 11:23 AM PST,11/6/2025 11:46:18,11/6/2025 11:56:20,100,601,True,11/6/2025 11:56:20,R_5X7nKFAEDrGR6Qr,1,70118,,Over 20 years,Yes,"Yes, I consent to participate in this study and am at least 18 years of age.",Both equally important,Before the event (preparation),Insurance not fully covering home damage,,"Smartphone,Television",,"Local news (e.g., TV, radio)",,Other (please specify),Family,,,Moderately,,,,,,,,,,,,,,Very,,,,Evacuation orders/mandatory notices,,Neither easy nor difficult,,,,,,,,,,,,"Nola Ready (City of New Orleans),Utility providers (e.g., Entergy)",,Very influential,I do not use mobile apps.,,Power outages,,"In-person support (e.g., local organizers)",,Rarely,Not applicable,,"Faith-based organizations,Neighborhood associations",,I own my home.,Yes,Yes,"Homeowner’s Insurance,Health Insurance,Life insurance",,65+,Some college,"$35,000 to $49,999",Black or African American,,No,Male,,Vision difficulty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intense flood,before,10664191
English V1,11/6/2025 11:23 AM PST,11/6/2025 11:58:37,11/6/2025 12:17:25,100,1127,True,11/6/2025 12:17:25,R_3MiIFq9FNpWLJPr,0.8999999761581420,70121,,Over 20 years,Yes,"Yes, I consent to participate in this study and am at least 18 years of age.",Both equally important,Before the event (preparation),"Uninsured home damage,Uninsured furniture or other assets,Insurance not fully covering home damage,Insurance deductible,Loss of income",,"Computer/laptop,Radio,Smartphone,Tablet,Television",,"Local news (e.g., TV, radio)",,"Community sources (e.g., friends, family, social groups)",,,,Extremely,,,,,,,,,Extremely,,,,,,,,,"Evacuation orders/mandatory notices,Guidance on protecting property (e.g., flood proofing, insurance, pets),Rainfall forecast,Rules about parking on neutral ground,School and workplace closure notices,Status of drainage pumps",,Very easy,Very easy,Very easy,Very easy,,,Very easy,Somewhat easy,,,,,"National Weather Service,Nola Ready (City of New Orleans),Utility providers (e.g., Entergy)",,Extremely influential,"Local news station apps (e.g., 4WWL),NOLA Ready",,"Conflicting information from different sources,Information is too too difficult to understand",,"Clearer written instructions (e.g., flood safety tips, shelter guidelines),Clearer visual resources (e.g., flood maps, potential road closures, distribution points),In-person support (e.g., local organizers),Local, neighborhood-scale information,Multiple, accessible formats (e.g., visuals, videos, large print, screen readers, captions),Trusted messengers (e.g., community organizations)",,Often,Not applicable,,"Faith-based organizations,Neighborhood associations",,I rent my home.,No,No,,,35-54,"High school diploma, GED, or equivalent (e.g., Secondary school or preparatory school diploma)","$25,000 to $34,999",Black or African American,,No,Female,,"Vision difficulty,Mobility difficulty",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intense flood,before,4494128
English V1,11/10/2025 8:44 AM PST,11/6/2025 11:01:49,11/6/2025 11:21:13,100,1164,True,11/6/2025 11:21:13,R_3Vr2NPBNMOJAHsJ,1,70125,,Over 20 years,Yes,"Yes, I consent to participate in this study and am at least 18 years of age.",Both equally important,Before the event (preparation),"Uninsured furniture or other assets,Inability to work due to weather",,Television,,"Local news (e.g., TV, radio)",,"Social media (e.g., Facebook, Twitter/X, Instagram, Nextdoor app),Online search (e.g., Google, Safari)",,,,Extremely,,,,,,,,,,,,Extremely,,,,,,"Evacuation orders/mandatory notices,Guidance on protecting property (e.g., flood proofing, insurance, pets),Rainfall forecast,School and workplace closure notices,Status of drainage pumps",,Very easy,Very easy,Very easy,,,,Very easy,Somewhat easy,,,,,"National Weather Service,Nola Ready (City of New Orleans)",,Extremely influential,"Local news station apps (e.g., 4WWL),Social media (e.g., Facebook, Instagram, Twitter/X),Weather apps",,"Internet and cell data outages,Power outages",,"Multiple, accessible formats (e.g., visuals, videos, large print, screen readers, captions)",,Always,Not applicable,,Faith-based organizations,,I rent my home.,Yes,No,"Car insurance,Health Insurance,Life insurance",,65+,Master’s Degree,"$35,000 to $49,999",Black or African American,,No,Female,,Does not apply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intense flood,before,49744123
English V1,11/10/2025 8:44 AM PST,11/6/2025 7:31:35,11/7/2025 13:39:27,100,108472,True,11/7/2025 13:39:28,R_7gO3T0ml8Aiksex,1,70118,,Over 20 years,Yes,"Yes, I consent to participate in this study and am at least 18 years of age.",Both equally important,Before the event (preparation),"Uninsured home damage,Uninsured furniture or other assets,Insurance not fully covering home damage,Insurance deductible",,Smartphone,,Text alerts or emergency notifications,,"Local news (e.g., TV, radio)",,,,,,,,Extremely,,,,,,,Extremely,,,,,,,"Evacuation orders/mandatory notices,Shelter opening,Transportation updates (e.g., public transit, road closures)",,Somewhat easy,,,,Very easy,,,,Somewhat easy,,,,Nola Ready (City of New Orleans),,Extremely influential,"Local news station apps (e.g., 4WWL)",,Accessing a smartphone or other device,,"Multiple, accessible formats (e.g., visuals, videos, large print, screen readers, captions)",,Often,Not applicable,,Neighborhood associations,,I own my home.,Yes,Yes,"Car insurance,Homeowner’s Insurance,Health Insurance",,65+,"Associate's Degree or Technical Degree/Certification (e.g., Junior/community college)","$15,000 to $24,999",Black or African American,,No,Female,,Mobility difficulty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intense flood,before,12689299
English V2,11/10/2025 9:20 AM PST,11/6/2025 15:24:10,11/6/2025 15:37:04,100,773,True,11/6/2025 15:37:04,R_3J2YQyS28mdOp65,1,70117,,11-20 years,Yes,"Yes, I consent to participate in this study and am at least 18 years of age.",Both equally important,Before the event (preparation),"Uninsured home damage,Insurance not fully covering home damage,Insurance not fully covering car damage,Loss of income",,"Computer/laptop,In person (i.e., word of mouth),Radio,Smartphone",,"Social media (e.g., Facebook, Twitter/X, Instagram, Nextdoor app)",,"Community sources (e.g., friends, family, social groups)",,,,,Somewhat,,,,,,,,Moderately,,,,,,,,,"Evacuation orders/mandatory notices,School and workplace closure notices",,Somewhat easy,,,,,,Somewhat easy,,,,,,"National Weather Service,Nola Ready (City of New Orleans),Utility providers (e.g., Entergy)",,Moderately influential,"Local news station apps (e.g., 4WWL),NOLA Ready,Social media (e.g., Facebook, Instagram, Twitter/X)",,"Conflicting information from different sources,Difficulty finding neighborhood-level information,Power outages",,"Clearer written instructions (e.g., flood safety tips, shelter guidelines),Clearer visual resources (e.g., flood maps, potential road closures, distribution points),Local, neighborhood-scale information,Multiple, accessible formats (e.g., visuals, videos, large print, screen readers, captions),Trusted messengers (e.g., community organizations)",,Often,Spanish,,I am not affiliated with any community organizations.,,I own my home.,No,I do not know,,,35-54,"Bachelor’s Degree (e.g., 4-year university)","$50,000 to $74,999",White,,No,Male,,Does not apply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intense flood,before,41952305
English V2,11/10/2025 9:20 AM PST,11/6/2025 15:30:59,11/6/2025 15:37:53,100,414,True,11/6/2025 15:37:54,R_7HqZGaKJK9DwAb7,1,70130,,1-5 years,Yes,"Yes, I consent to participate in this study and am at least 18 years of age.",Both equally important,Before the event (preparation),"Uninsured furniture or other assets,Inability to work due to weather,Loss of income",,"Computer/laptop,In person (i.e., word of mouth),Radio,Smartphone",,"Social media (e.g., Facebook, Twitter/X, Instagram, Nextdoor app)",,"Community sources (e.g., friends, family, social groups),Local government (e.g., city, state),Local news (e.g., TV, radio),Social media (e.g., Facebook, Twitter/X, Instagram, Nextdoor app)",,,,,Somewhat,,,,,,,,Very,Moderately,Very,Moderately,,,,,,"Evacuation orders/mandatory notices,Rainfall forecast,School and workplace closure notices,Status of drainage pumps,Transportation updates (e.g., public transit, road closures)",,Neither easy nor difficult,,Very easy,,,,Somewhat easy,Somewhat easy,Somewhat easy,,,,"Nola Ready (City of New Orleans),Utility providers (e.g., Entergy)",,Very influential,"NOLA Ready,Social media (e.g., Facebook, Instagram, Twitter/X),Weather apps",,"Conflicting information from different sources,Difficulty finding neighborhood-level information,Misinformation/Incorrect information",,"Clearer visual resources (e.g., flood maps, potential road closures, distribution points),In-person support (e.g., local organizers),Local, neighborhood-scale information,Trusted messengers (e.g., community organizations)",,Often,Not applicable,,I am not affiliated with any community organizations.,,I rent my home.,Yes,No,Health Insurance,,35-54,Some college,"$50,000 to $74,999",Black or African American,,No,Male,,Does not apply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intense flood,before,29811212
English V2,11/10/2025 9:20 AM PST,11/6/2025 15:24:56,11/7/2025 4:24:22,100,46765,True,11/7/2025 4:24:22,R_7Nk0TpQ1eS2kidT,1,70117,,11-20 years,Yes,"Yes, I consent to participate in this study and am at least 18 years of age.",Both equally important,Long-term recovery after the event,"Insurance not fully covering home damage,Insurance not fully covering car damage,Insurance deductible",,"Computer/laptop,In person (i.e., word of mouth),Radio,Smartphone,Television",,"Local news (e.g., TV, radio)",,"Community sources (e.g., friends, family, social groups),Social media (e.g., Facebook, Twitter/X, Instagram, Nextdoor app)",,,,Very,,,,,,,,,Moderately,,,Moderately,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I am not affiliated with any community organizations.,,I own my home.,Yes,Yes,"Car insurance,Health Insurance",,35-54,Master’s Degree,"$150,000 to $199,999",Black or African American,,No,Female,,"Memory, concentration, or decision-making difficulty",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Finding repair workers or contractors,,,First 6 weeks,,,,,,,,,Neither easy nor difficult,,,,,,,,I was able to access all the information I needed.,,"NOLA Ready,Nextdoor App,Weather apps",,I have not faced challenges in accessing information in the event of flash floods or hurricanes.,,I do not have any issues with available flood information.,,Sometimes,Not applicable,,intense flood,to recover from,42384957
English V2,11/10/2025 9:20 AM PST,11/7/2025 13:16:46,11/7/2025 13:28:19,100,693,True,11/7/2025 13:28:19,R_1lR2GAzJG9KBPTz,1,70118,,1-5 years,Yes,"Yes, I consent to participate in this study and am at least 18 years of age.",Both equally important,Before the event (preparation),Insurance not fully covering home damage,,Computer/laptop,,"Social media (e.g., Facebook, Twitter/X, Instagram, Nextdoor app)",,"Local news (e.g., TV, radio)",,,,,Very,,,,,,,,,,Very,,,,,,,"Evacuation orders/mandatory notices,Guidance on protecting property (e.g., flood proofing, insurance, pets),Shelter opening,Status of drainage pumps",,Very easy,Somewhat easy,,,Somewhat easy,,,Somewhat easy,,,,,"National Weather Service,Nola Ready (City of New Orleans),Utility providers (e.g., Entergy)",,Moderately influential,"Local news station apps (e.g., 4WWL),NOLA Ready,Social media (e.g., Facebook, Instagram, Twitter/X),UNITY of Greater New Orleans,Weather apps",,"Conflicting information from different sources,Accessing a smartphone or other device,Internet and cell data outages,Power outages",,"Clearer written instructions (e.g., flood safety tips, shelter guidelines),Clearer visual resources (e.g., flood maps, potential road closures, distribution points),Multiple, accessible formats (e.g., visuals, videos, large print, screen readers, captions),Trusted messengers (e.g., community organizations)",,Sometimes,Spanish,,"Common Ground,Emergency Legal Responders (ELR),Faith-based organizations,Mutual Aid Disaster Relief (MADR)",,I own my home.,Yes,Yes,"Car insurance,Homeowner’s Insurance,Health Insurance,Life insurance",,65+,"Bachelor’s Degree (e.g., 4-year university)","$35,000 to $49,999",Prefer not to answer,,Prefer not to answer,Female,,Does not apply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intense flood,before,46489710
English V2,11/10/2025 9:20 AM PST,11/7/2025 13:18:47,11/7/2025 13:31:27,100,760,True,11/7/2025 13:31:27,R_3DOmwFoGsSNhGdp,1,70118,,Over 20 years,Yes,"Yes, I consent to participate in this study and am at least 18 years of age.",Both equally important,Before the event (preparation),"Uninsured home damage,Uninsured car,Uninsured furniture or other assets,Insurance not fully covering home damage,Insurance not fully covering car damage,Insurance deductible",,"Computer/laptop,In person (i.e., word of mouth),Radio,Smartphone,Television",,"Local news (e.g., TV, radio)",,"Community sources (e.g., friends, family, social groups),Local news (e.g., TV, radio),Social media (e.g., Facebook, Twitter/X, Instagram, Nextdoor app),Online search (e.g., Google, Safari)",,,,Extremely,,,,,,,,,Very,,Extremely,Very,Moderately,,,,,"Evacuation orders/mandatory notices,Guidance on protecting property (e.g., flood proofing, insurance, pets),Rainfall forecast,Rules about parking on neutral ground,Sandbag pickup,School and workplace closure notices,Status of drainage pumps",,Somewhat easy,Neither easy nor difficult,Neither easy nor difficult,Somewhat easy,,Neither easy nor difficult,Neither easy nor difficult,Somewhat difficult,,,,,"National Weather Service,Nola Ready (City of New Orleans),Utility providers (e.g., Entergy)",,Very influential,"Smart911,NOLA Ready,Social media (e.g., Facebook, Instagram, Twitter/X),Weather apps",,"Conflicting information from different sources,Internet and cell data outages,Power outages,Misinformation/Incorrect information",,"Clearer written instructions (e.g., flood safety tips, shelter guidelines),Multiple, accessible formats (e.g., visuals, videos, large print, screen readers, captions),Trusted messengers (e.g., community organizations)",,Always,Not applicable,,"Common Ground,Neighborhood associations",,I own my home.,No,Yes,,,65+,"Bachelor’s Degree (e.g., 4-year university)","$15,000 to $24,999",Black or African American,,No,Female,,"Mobility difficulty,Memory, concentration, or decision-making difficulty",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intense flood,before,16673948
English V2,11/10/2025 9:20 AM PST,11/7/2025 13:19:15,11/7/2025 13:45:24,100,1569,True,11/7/2025 13:45:24,R_7JyUaR2NnT1NfTr,1,70118,,Over 20 years,Yes,"Yes, I consent to participate in this study and am at least 18 years of age.",Both equally important,During the event,"Uninsured furniture or other assets,Insurance not fully covering home damage,Insurance not fully covering car damage,Insurance deductible",,"In person (i.e., word of mouth),Smartphone",,"Local news (e.g., TV, radio)",,"Artificial Intelligence or AI (eg. Google AI Summary, ChatGPT),Community sources (e.g., friends, family, social groups),Local news (e.g., TV, radio),Social media (e.g., Facebook, Twitter/X, Instagram, Nextdoor app)",,,,Extremely,,,,,,,,Somewhat,Extremely,,Moderately,Somewhat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Faith-based organizations,Neighborhood associations",,I own my home.,Yes,No,"Car insurance,Homeowner’s Insurance,Health Insurance",,35-54,Some college,"$15,000 to $24,999",Black or African American,,,Female,,Does not apply,,"City service updates,Availability of emergency supplies (e.g., water, food, sandbags),Evacuation routes,Health and safety guidance (e.g., boil water notices, disease prevention),Real-time flood maps",,,,,,,,,,,,,,I do not know which agency sends texts,,Never,Rarely,Nextdoor App,,"Access to a smartphone, tablet, or laptop,Power outages",,"Clearer visual resources (e.g., flood maps, road closures, distribution points),Local, neighborhood-scale information,Multiple, accessible formats (e.g., visuals, videos, large print, screen readers, captions),Trusted messengers (e.g., community organizations)",,Sometimes,Not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intense flood,during,26640118
English V2,11/10/2025 9:20 AM PST,11/7/2025 13:23:51,11/7/2025 14:07:02,100,2591,True,11/7/2025 14:07:03,R_5y7bwox8zBWLyS5,1,70118,,Over 20 years,Yes,"Yes, I consent to participate in this study and am at least 18 years of age.",Both equally important,Before the event (preparation),"Uninsured furniture or other assets,Inability to work due to weather,Insurance not fully covering home damage,Insurance deductible,Other (please specify)",Concerned about other residents who are uninsured,"In person (i.e., word of mouth),Radio,Smartphone",,"Community sources (e.g., friends, family, social groups)",,I was able to quickly find the information I needed.,,Extremely,,,,,,,,,,,,,,,,,,,Somewhat,"Evacuation orders/mandatory notices,Guidance on protecting property (e.g., flood proofing, insurance, pets),Rainfall forecast,Rules about parking on neutral ground,Shelter opening,Sandbag pickup,School and workplace closure notices,Status of drainage pumps,Transportation updates (e.g., public transit, road closures)",,Neither easy nor difficult,Neither easy nor difficult,Neither easy nor difficult,Neither easy nor difficult,Neither easy nor difficult,Neither easy nor difficult,Neither easy nor difficult,Neither easy nor difficult,Neither easy nor difficult,,,,"National Weather Service,Nola Ready (City of New Orleans),Utility providers (e.g., Entergy)",,Extremely influential,"NOLA Ready,Weather apps",,"Conflicting information from different sources,Difficulty finding neighborhood-level information,Information is too too difficult to understand,Internet and cell data outages,Power outages,Misinformation/Incorrect information",,"Clearer written instructions (e.g., flood safety tips, shelter guidelines),Clearer visual resources (e.g., flood maps, potential road closures, distribution points),In-person support (e.g., local organizers),Local, neighborhood-scale information,Multiple, accessible formats (e.g., visuals, videos, large print, screen readers, captions),Trusted messengers (e.g., community organizations)",,Always,Creole,,"Faith-based organizations,Neighborhood associations",,I own my home.,Yes,Yes,"Car insurance,Homeowner’s Insurance,Health Insurance",,65+,"Bachelor’s Degree (e.g., 4-year university)",Prefer not to answer,Prefer not to answer,,Prefer not to answer,Female,,Does not apply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intense flood,before,1898841
